"","year","month","avg_temp","max_temp","min_temp","preciptation","snow_inch","snow_mm"
"218",2014,"9",NA,74.3,47.1666666666667,0.033,0,0
"219",2014,"10",NA,64.6451612903226,38.4838709677419,0.00193548387096774,0,0
"220",2014,"11",NA,54.2333333333333,33.8666666666667,0.0243333333333333,0.0333333333333333,0.0333333333333333
"221",2014,"12",NA,46.6774193548387,34.0645161290323,0.054,0.0645161290322581,0.0967741935483871
"222",2015,"1",NA,50.7096774193548,33.7741935483871,0.00225806451612903,0.0161290322580645,0
"223",2015,"2",NA,54.0357142857143,34.7857142857143,0.112592592592593,0.0185185185185185,0
"224",2015,"3",NA,57.3548387096774,36.4838709677419,0,0.419354838709677,1.03225806451613
"225",2015,"4",NA,56.3,33.7666666666667,0.041,0.1,0.0333333333333333
"226",2015,"5",NA,62.9354838709677,46.0645161290323,0.0770967741935484,0,0
"227",2015,"6",NA,77.6896551724138,54.8666666666667,0.0258620689655172,0,0
"228",2015,"7",NA,78.741935483871,55.9354838709677,0.0112903225806452,0,0
"229",2015,"8",NA,81.0322580645161,56.9032258064516,0.00645161290322581,0,0
"230",2015,"9",NA,76.0666666666667,53.2333333333333,0,0,0
"231",2015,"10",NA,66.8064516129032,47.3548387096774,0.0435483870967742,0,0
"232",2015,"11",NA,48.4333333333333,32.1666666666667,0.079,0.46,1.06666666666667
"233",2015,"12",NA,43.4193548387097,30.258064516129,0.129677419354839,0.909677419354839,3.70967741935484
"234",2016,"1",NA,44.0322580645161,31.5161290322581,0.146129032258065,0.793548387096774,3.25806451612903
"235",2016,"2",NA,52.1724137931034,32.9655172413793,0.0462068965517241,0.758620689655172,2.58620689655172
"236",2016,"3",NA,52.3870967741936,35.1935483870968,0.0916129032258065,0.387096774193548,0.387096774193548
"237",2016,"4",NA,59.0666666666667,37.7666666666667,0.0726666666666667,0.2,0.333333333333333
"238",2016,"5",NA,61.7096774193548,38.6774193548387,0.0425806451612903,0,0
"239",2016,"6",NA,76.0333333333333,46.5666666666667,0,0,0
"240",2016,"7",NA,81.3870967741936,52.8064516129032,0,0,0
"241",2016,"8",NA,82.6774193548387,55.0322580645161,0,0,0
"242",2016,"9",NA,73.9,50.7333333333333,0.00466666666666667,0,0
"243",2016,"10",NA,60.7096774193548,44.1290322580645,0.146774193548387,0,0
"244",2016,"11",NA,52.2,35.8333333333333,0.0496666666666667,0.3,0.766666666666667
"245",2016,"12",NA,44.7096774193548,30.9677419354839,0.123225806451613,0.161290322580645,1.03225806451613
"246",2017,"1",NA,37.9032258064516,26.1935483870968,0.419354838709677,1.90322580645161,18.3225806451613
"247",2017,"2",NA,44.5,33.1071428571429,0.347142857142857,0.428571428571428,7.46428571428571
"248",2017,"3",NA,53.2333333333333,33.2258064516129,0.092258064516129,0.483870967741935,2.29032258064516
"249",2017,"4",NA,57.6842105263158,39.1111111111111,0.111333333333333,0.4,0.566666666666667
"250",2017,"5",NA,61.55,38.1578947368421,0.0570967741935484,0,0
"251",2017,"6",NA,71.8275862068966,45.5862068965517,0,0,0
"252",2017,"7",NA,80.2903225806452,51.0967741935484,0,0,0
"253",2017,"8",NA,78.5666666666667,52.6,0.01,0,0
"254",2017,"9",NA,66.9666666666667,44.1,0.0177272727272727,0.0166666666666667,0
"255",2017,"10",NA,58.5483870967742,35.258064516129,0.01,0,0
"256",2017,"11",NA,49.0666666666667,33.1,0.155,0.0666666666666667,0
"257",2017,"12",NA,44.9354838709677,26.0666666666667,0.00612903225806452,0.0645161290322581,0.129032258064516
"258",2018,"1",NA,44.5,27.5806451612903,0.0603225806451613,0.319354838709677,0.612903225806452
"259",2018,"2",NA,42.962962962963,21.2142857142857,0.0171428571428571,0.0925925925925926,0.321428571428572
"260",2018,"3",NA,40.1363636363636,26.1666666666667,0.304583333333333,1.92727272727273,5
"261",2018,"4",NA,51.1153846153846,29.3809523809524,0.0425,0.120689655172414,0.133333333333333
"262",2018,"5",NA,58.8387096774194,37.9666666666667,0.0593548387096774,0,0
"263",2018,"6",NA,70.5454545454545,42.0952380952381,0,0,0
"264",2018,"7",NA,77.0833333333333,49.6,0,0,0
"265",2018,"8",NA,77.75,47,0,0,0
"266",2018,"9",NA,71.9565217391304,46.375,0,0,0
"267",2018,"10",NA,61.1666666666667,43.8333333333333,0.0296774193548387,0,0
"268",2018,"11",NA,51.6333333333333,33.2068965517241,0.0455172413793103,0.14,0.166666666666667
"269",2018,"12",NA,41.88,26.5384615384615,0.0148148148148148,0.316666666666667,1.73333333333333
"270",2019,"1",NA,40.125,28.0833333333333,0.113666666666667,1.13333333333333,3.3
"271",2019,"2",NA,34.0416666666667,21.3478260869565,0.391666666666667,1.38095238095238,21.4
"272",2019,"3",NA,41.3913043478261,27.3181818181818,0.06125,0.166666666666667,6.91304347826087
"273",2019,"4",NA,54.0689655172414,33.0357142857143,0.00827586206896552,0,0
"274",2019,"5",NA,52.8571428571429,33.8333333333333,0.03,0,0
"275",2019,"6",NA,71.6666666666667,45.95,0,0,0
"276",2019,"7",NA,76.3214285714286,49.5,0,0,0
"277",2019,"8",NA,79.037037037037,51.3448275862069,0,0,0
"278",2019,"9",NA,68.24,41.5909090909091,0.022,0,0
"279",2019,"10",NA,57.0714285714286,32.9130434782609,0,0,0
"280",2019,"11",NA,57.5,30,0.0392,0.48,1.36
"281",2019,"12",NA,37.4,35.9015608193542,0.0927586206896552,0.178571428571429,0.785714285714286
"282",2020,"1",NA,39.8571428571429,27.25,0.0320833333333333,0.365384615384615,1.56
"283",2020,"2",NA,39.8571428571429,27.25,0,0,0
"284",2020,"3",NA,39.8571428571429,27.25,0.111153846153846,0.88,4.16
"285",2020,"4",NA,39.8571428571429,27.25,0.196,1.4,2.2
"286",2020,"6",NA,39.8571428571429,27.25,0.0848092948717949,0,0
"287",2021,"6",NA,NA,NA,NA,0,0
"288",2021,"8",NA,NA,NA,NA,0,0
"289",2021,"9",NA,NA,NA,NA,0,0
"290",2022,"7",NA,61.8645161290323,37.7982795698925,0,0,0
"291",2022,"8",NA,82.3548387096774,53.2258064516129,0.00870967741935484,0,0
"292",2022,"9",NA,76,48.9666666666667,0.0403333333333333,0,0
"293",2022,"10",NA,67.8709677419355,38.9032258064516,0.00129032258064516,0.0129032258064516,0
"294",2022,"11",NA,44,24.7666666666667,0.0122222222222222,0.173333333333333,0.366666666666667
"295",2022,"12",NA,39.0967741935484,23.1290322580645,0.178214285714286,0.383333333333333,4.875
"296",2023,"1",NA,36.6774193548387,21.6451612903226,0.181923076923077,2.38571428571429,17.5483870967742
"297",2023,"2",NA,39.2142857142857,20.25,0.0456,2.00833333333333,8.96428571428571
"298",2023,"3",NA,37.258064516129,21.4838709677419,0.181785714285714,1.4,6.16129032258065
"299",2023,"4",NA,53.0333333333333,28.0333333333333,0.005,0.106666666666667,0.1
"300",2023,"5",NA,61.9032258064516,37.3225806451613,0.0703333333333333,0.135483870967742,0.193548387096774
"301",2023,"6",NA,68.1666666666667,42.5333333333333,0.0523333333333333,0,0
"302",2023,"7",NA,83.0967741935484,51.4516129032258,0,0,0
"303",2023,"8",NA,77.8709677419355,50.0322580645161,0.0496774193548387,0,0
"304",2023,"9",NA,70.9333333333333,43.4666666666667,0.0356666666666667,0,0
"305",2023,"10",NA,70.25,42.25,0,0,0
